customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST02137,2025-09-30,Tier 3,25-34,Instagram,None,Baby Care,Yes,47,2,1833.41,0.0,0.115,3.0,2,0,0,0,366,5,13,1,1,0,6,3,7,0,train
CUST02138,2025-09-30,Tier 1,25-34,Instagram,None,Baby Care,Yes,194,0,0,0,0,3.5,0,0,0,0,235,2,6,0,0,0,1,0,36,1,test
CUST02139,2025-09-30,Tier 1,25-34,Google Search,None,Fragrance,No,28,1,440.82,0.0,0.45,5.0,1,0,0,0,48,3,16,1,1,0,0,0,7,0,train
CUST02140,2025-09-30,Tier 1,25-34,Marketplace,Gold,Makeup,No,30,1,624.38,0.0,0.25,5.0,1,0,0,0,533,15,42,3,0,1,0,0,0,0,train
CUST02141,2025-09-30,Tier 2,18-24,Google Search,None,Makeup,Yes,77,2,2337.84,0.0,0.225,3.5,2,0,0,0,361,16,51,6,4,3,6,2,11,1,train
CUST02142,2025-09-30,Tier 2,18-24,Marketplace,None,Baby Care,No,79,1,1330.95,0.0,0.38,5.0,1,0,0,0,87,1,4,0,0,0,0,0,25,1,train
CUST02143,2025-09-30,Tier 1,18-24,Organic,Silver,Makeup,Yes,61,1,1023.26,0.0,0.2,5.0,1,0,0,0,126,14,37,1,1,1,7,2,13,0,train
CUST02144,2025-09-30,Tier 2,18-24,Organic,Silver,Wellness,Yes,173,1,1131.2,0.0,0.26,5.0,1,0,0,0,250,0,0,0,0,0,0,0,40,0,train
CUST02145,2025-09-30,Tier 1,25-34,Marketplace,None,Skin Care,No,111,1,1591.08,0.0,0.19,5.0,1,0,0,0,619,2,9,0,0,0,0,0,23,1,train
CUST02146,2025-09-30,Tier 1,25-34,Google Search,None,Baby Care,Yes,118,1,917.63,0.0,0.23,4.0,1,0,0,0,186,0,0,0,0,0,1,0,27,1,train
CUST02147,2025-09-30,Tier 1,45+,Instagram,None,Wellness,Yes,124,1,365.94,0.0,0.43,5.0,1,0,0,0,428,1,3,0,0,0,1,0,36,1,test
CUST02148,2025-09-30,Tier 2,25-34,Influencer,None,Baby Care,No,173,1,459.5,0.0,0.33,4.0,1,0,0,0,370,1,6,1,0,0,0,0,31,0,train
CUST02149,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,64,2,3065.53,0.0,0.245,2.0,1,0,0,0,219,8,21,4,0,1,2,1,7,1,train
CUST02150,2025-09-30,Tier 2,25-34,Instagram,None,Makeup,Yes,245,0,0,0,0,3.5,0,0,0,0,465,2,10,1,1,1,5,2,55,1,validation
CUST02151,2025-09-30,Tier 1,25-34,Google Search,None,Makeup,Yes,39,2,2018.88,0.0,0.34,5.0,2,1,1.0,46.2,439,9,47,2,3,1,2,1,10,0,validation
CUST02152,2025-09-30,Tier 3,25-34,Referral,Silver,Skin Care,No,109,1,243.22,0.0,0.23,3.0,1,0,0,0,536,4,16,1,0,1,0,0,28,1,train
CUST02153,2025-09-30,Tier 3,45+,Instagram,None,Wellness,Yes,78,2,775.08,0.0,0.41,3.0,2,1,1.0,27.9,563,3,10,0,1,0,0,0,12,1,validation
CUST02154,2025-09-30,Tier 2,35-44,Influencer,Gold,Skin Care,Yes,106,4,3939.57,0.0,0.122,4.0,3,0,0,0,590,10,32,2,1,1,7,2,24,0,train
CUST02155,2025-09-30,Tier 3,45+,Marketplace,None,Baby Care,Yes,197,0,0,0,0,3.5,0,0,0,0,225,10,26,1,2,0,1,0,45,1,train
CUST02156,2025-09-30,Tier 2,25-34,Google Search,None,Fragrance,Yes,214,0,0,0,0,3.5,0,0,0,0,374,0,0,0,0,0,4,2,40,1,train
CUST02157,2025-09-30,Tier 1,45+,Organic,Gold,Skin Care,Yes,48,1,736.31,0.0,0.35,5.0,1,0,0,0,59,8,22,1,2,0,8,1,12,1,train
CUST02158,2025-09-30,Tier 1,35-44,Organic,Silver,Skin Care,Yes,101,3,1429.2,0.0,0.38,3.67,3,0,0,0,550,3,9,1,0,0,4,2,0,1,test
CUST02159,2025-09-30,Tier 1,35-44,Influencer,None,Fragrance,Yes,9,3,1632.0,0.0,0.467,4.0,2,0,0,0,163,19,87,4,1,2,6,0,10,0,test
CUST02160,2025-09-30,Tier 3,25-34,Influencer,None,Wellness,No,3,1,579.07,0.0,0.25,4.0,1,1,1.0,54.7,332,2,10,1,0,0,0,0,0,0,validation
CUST02161,2025-09-30,Tier 1,35-44,Instagram,None,Wellness,No,153,1,470.02,0.0,0.46,4.0,1,0,0,0,337,1,3,0,0,0,0,0,41,1,test
CUST02162,2025-09-30,Tier 2,18-24,Google Search,None,Skin Care,Yes,12,6,3338.24,0.0,0.305,4.33,3,0,0,0,250,12,57,3,2,1,8,4,0,0,train
CUST02163,2025-09-30,Tier 1,18-24,Marketplace,None,Makeup,Yes,123,2,1297.52,0.5,0.355,4.5,2,0,0,0,295,1,6,0,0,0,0,0,46,1,train
CUST02164,2025-09-30,Tier 2,18-24,Marketplace,Gold,Skin Care,Yes,48,1,644.0,0.0,0.34,5.0,1,1,0.0,11.2,308,2,6,1,0,0,0,0,3,0,test
CUST02165,2025-09-30,Tier 2,25-34,Marketplace,None,Wellness,Yes,39,2,667.69,0.0,0.185,4.0,1,0,0,0,161,3,9,0,1,0,1,0,0,0,validation
CUST02166,2025-09-30,Tier 1,25-34,Google Search,Silver,Baby Care,Yes,20,1,1010.89,0.0,0.09,4.0,1,1,0.0,12.4,26,1,4,0,0,0,0,0,5,0,train
CUST02167,2025-09-30,Tier 2,25-34,Google Search,None,Wellness,Yes,43,2,1243.12,0.0,0.355,3.5,2,0,0,0,425,6,30,3,1,1,4,0,24,1,train
CUST02168,2025-09-30,Tier 1,25-34,Google Search,None,Skin Care,Yes,165,1,1152.66,1.0,0.27,5.0,1,0,0,0,268,8,31,2,2,1,3,1,30,1,validation
CUST02169,2025-09-30,Tier 3,18-24,Referral,Gold,Hair Care,Yes,94,4,3065.81,0.0,0.167,3.0,2,0,0,0,411,9,50,4,1,3,6,1,16,0,train
CUST02170,2025-09-30,Tier 1,35-44,Marketplace,Silver,Hair Care,Yes,138,2,1462.05,0.5,0.31,4.0,1,0,0,0,533,3,17,1,0,1,2,1,25,1,train
CUST02171,2025-09-30,Tier 1,18-24,Referral,None,Hair Care,Yes,120,1,1067.07,0.0,0.21,5.0,1,0,0,0,141,1,4,0,0,0,5,1,11,0,test
CUST02172,2025-09-30,Tier 1,25-34,Referral,None,Baby Care,Yes,17,3,2030.86,0.333,0.257,3.0,2,1,0.0,8.7,492,4,22,2,0,1,6,0,0,0,train
CUST02173,2025-09-30,Tier 1,25-34,Google Search,None,Makeup,Yes,0,1,2057.25,0.0,0.33,3.0,1,1,0.0,31.7,33,9,34,3,2,2,4,1,13,0,test
CUST02174,2025-09-30,Tier 3,35-44,Google Search,None,Fragrance,Yes,139,2,832.17,0.0,0.41,4.0,1,0,0,0,534,12,32,3,1,1,6,2,30,0,train
CUST02175,2025-09-30,Tier 2,35-44,Instagram,Gold,Makeup,Yes,31,3,1684.69,0.0,0.13,4.0,3,0,0,0,470,6,16,2,1,0,5,1,6,0,test
CUST02176,2025-09-30,Tier 1,25-34,Marketplace,None,Skin Care,Yes,114,1,971.25,0.0,0.28,5.0,1,0,0,0,137,8,41,2,1,1,5,2,14,1,train
CUST02177,2025-09-30,Tier 2,45+,Google Search,None,Baby Care,No,197,0,0,0,0,3.5,0,0,0,0,344,1,6,0,0,0,0,0,42,1,test
CUST02178,2025-09-30,Tier 2,25-34,Organic,None,Fragrance,Yes,36,2,1144.85,0.5,0.45,4.0,2,1,1.0,29.1,370,9,47,2,2,1,6,1,11,0,train
CUST02179,2025-09-30,Tier 1,18-24,Google Search,Platinum,Baby Care,No,14,1,475.85,0.0,0.17,3.0,1,1,0.0,21.0,410,9,48,2,2,1,0,0,0,0,validation
CUST02180,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,Yes,122,1,606.51,0.0,0.24,4.0,1,0,0,0,520,7,31,1,1,0,4,1,20,1,train
CUST02181,2025-09-30,Tier 1,25-34,Google Search,None,Hair Care,No,11,1,908.67,0.0,0.08,4.0,1,0,0,0,28,5,18,3,1,2,0,0,11,0,validation
CUST02182,2025-09-30,Tier 1,35-44,Organic,None,Hair Care,Yes,71,2,1385.99,0.0,0.35,3.5,2,1,1.0,37.4,81,5,24,2,1,0,3,0,7,0,train
CUST02183,2025-09-30,Tier 2,25-34,Instagram,None,Skin Care,Yes,51,2,2206.5,0.0,0.36,3.5,2,0,0,0,106,2,7,1,0,0,2,1,0,1,train
CUST02184,2025-09-30,Tier 1,35-44,Google Search,None,Skin Care,Yes,110,2,1434.1,0.0,0.385,3.5,2,0,0,0,184,2,12,0,0,0,0,0,22,1,validation
CUST02185,2025-09-30,Tier 1,18-24,Instagram,None,Hair Care,Yes,210,0,0,0,0,3.5,0,0,0,0,579,1,5,0,0,0,7,1,44,1,test
CUST02186,2025-09-30,Tier 2,25-34,Referral,Gold,Hair Care,Yes,122,2,1512.69,0.0,0.2,4.5,2,0,0,0,363,5,16,2,1,1,3,1,26,1,validation
CUST02187,2025-09-30,Tier 1,18-24,Instagram,None,Skin Care,Yes,217,0,0,0,0,3.5,0,0,0,0,382,1,3,1,0,0,4,1,40,1,train
CUST02188,2025-09-30,Tier 1,25-34,Google Search,None,Fragrance,No,125,1,491.48,0.0,0.44,4.0,1,0,0,0,231,1,6,0,0,0,0,0,25,1,train
CUST02189,2025-09-30,Tier 1,18-24,Google Search,None,Wellness,Yes,87,4,2813.78,0.0,0.263,3.75,3,0,0,0,251,6,17,0,1,0,5,0,17,0,train
CUST02190,2025-09-30,Tier 3,25-34,Organic,None,Baby Care,Yes,101,2,818.83,0.0,0.445,4.0,2,0,0,0,340,2,7,1,0,0,2,1,17,0,train
CUST02191,2025-09-30,Tier 1,25-34,Influencer,Silver,Baby Care,Yes,158,1,445.44,0.0,0.19,4.0,1,0,0,0,495,4,23,1,1,0,0,0,13,1,validation
CUST02192,2025-09-30,Tier 1,18-24,Referral,Gold,Skin Care,Yes,9,1,911.64,0.0,0.0,4.0,1,0,0,0,504,10,45,3,1,2,4,2,17,0,train
CUST02193,2025-09-30,Tier 3,18-24,Organic,None,Wellness,No,18,1,395.16,0.0,0.5,4.0,1,0,0,0,20,10,47,5,0,2,0,0,4,0,validation
CUST02194,2025-09-30,Tier 1,25-34,Organic,Gold,Skin Care,Yes,67,2,4687.47,0.0,0.18,5.0,2,0,0,0,478,11,33,3,2,1,6,0,12,0,train
CUST02195,2025-09-30,Tier 1,25-34,Marketplace,None,Hair Care,Yes,119,5,3072.43,0.0,0.296,3.8,2,0,0,0,393,3,14,1,1,1,4,1,26,1,train
CUST02196,2025-09-30,Tier 1,25-34,Instagram,None,Makeup,Yes,175,1,605.92,0.0,0.21,4.0,1,0,0,0,289,0,0,0,0,0,0,0,38,1,test
CUST02197,2025-09-30,Tier 2,25-34,Referral,Silver,Fragrance,Yes,21,1,362.15,0.0,0.09,5.0,1,0,0,0,24,9,33,2,3,1,5,0,10,1,train
CUST02198,2025-09-30,Tier 1,18-24,Influencer,Silver,Hair Care,No,96,1,982.89,0.0,0.25,5.0,1,0,0,0,416,3,15,0,1,0,0,0,28,1,test
CUST02199,2025-09-30,Tier 2,35-44,Organic,None,Skin Care,Yes,96,3,2042.03,0.333,0.2,4.33,2,1,1.0,26.0,344,3,13,1,0,0,0,0,16,1,train
CUST02200,2025-09-30,Tier 2,45+,Referral,None,Skin Care,Yes,3,3,1089.4,0.0,0.407,4.33,3,0,0,0,176,5,20,1,0,0,0,0,9,0,train
CUST02201,2025-09-30,Tier 1,35-44,Instagram,Silver,Hair Care,Yes,129,1,533.9,0.0,0.14,5.0,1,0,0,0,611,2,11,1,0,1,0,0,33,1,train
CUST02202,2025-09-30,Tier 1,18-24,Instagram,None,Baby Care,Yes,2,3,1483.73,0.0,0.26,4.33,2,0,0,0,479,2,11,0,0,0,5,1,0,0,validation
CUST02203,2025-09-30,Tier 1,25-34,Marketplace,None,Hair Care,Yes,52,2,973.8,0.0,0.38,4.5,2,0,0,0,295,3,13,1,1,0,6,2,2,0,test
CUST02204,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,Yes,175,1,456.72,0.0,0.15,5.0,1,0,0,0,347,1,6,0,0,0,4,1,46,1,test
CUST02205,2025-09-30,Tier 1,25-34,Influencer,None,Baby Care,Yes,236,0,0,0,0,3.5,0,0,0,0,388,3,17,1,0,0,3,0,43,0,train
CUST02206,2025-09-30,Tier 2,25-34,Marketplace,Gold,Hair Care,Yes,278,0,0,0,0,3.5,0,0,0,0,373,0,0,0,0,0,0,0,45,1,train
CUST02207,2025-09-30,Tier 2,25-34,Organic,None,Hair Care,No,29,5,3048.95,0.2,0.242,3.6,3,1,0.0,25.9,533,2,8,1,0,1,0,0,9,0,validation
CUST02208,2025-09-30,Tier 2,18-24,Marketplace,None,Hair Care,Yes,123,1,1036.04,0.0,0.23,5.0,1,0,0,0,596,0,0,0,0,0,0,0,35,1,train
CUST02209,2025-09-30,Tier 1,35-44,Organic,None,Wellness,No,22,2,890.68,0.0,0.27,4.5,2,0,0,0,413,11,39,3,3,1,0,0,0,0,train
CUST02210,2025-09-30,Tier 1,35-44,Marketplace,Silver,Wellness,Yes,154,1,1211.39,0.0,0.15,2.0,1,0,0,0,264,1,3,0,0,0,0,0,23,1,validation
CUST02211,2025-09-30,Tier 2,35-44,Marketplace,Gold,Skin Care,Yes,5,1,1286.02,0.0,0.44,5.0,1,0,0,0,353,6,26,1,1,1,7,2,0,0,train
CUST02212,2025-09-30,Tier 1,25-34,Influencer,Gold,Skin Care,Yes,52,1,619.75,0.0,0.32,3.0,1,0,0,0,57,2,9,1,0,0,1,0,16,1,train
CUST02213,2025-09-30,Tier 1,35-44,Influencer,Silver,Makeup,Yes,43,3,1948.15,0.333,0.267,4.33,3,1,1.0,28.5,211,2,12,1,0,0,5,1,9,1,train
CUST02214,2025-09-30,Tier 2,18-24,Google Search,Gold,Baby Care,Yes,213,0,0,0,0,3.5,0,0,0,0,497,3,14,0,1,0,4,1,22,1,train
CUST02215,2025-09-30,Tier 2,45+,Organic,Silver,Makeup,No,38,1,362.55,0.0,0.2,4.0,1,1,0.0,6.4,75,9,44,3,1,1,0,0,4,0,train
CUST02216,2025-09-30,Tier 3,25-34,Google Search,Silver,Hair Care,Yes,90,1,1336.58,0.0,0.38,4.0,1,1,1.0,52.7,498,4,22,1,1,1,2,1,16,1,train
CUST02217,2025-09-30,Tier 3,35-44,Influencer,None,Skin Care,Yes,42,1,586.15,0.0,0.04,5.0,1,0,0,0,70,12,57,4,2,1,6,2,0,0,train
CUST02218,2025-09-30,Tier 2,25-34,Google Search,None,Makeup,Yes,26,3,2812.75,0.333,0.223,2.67,2,0,0,0,362,2,8,1,0,0,4,2,0,0,train
CUST02219,2025-09-30,Tier 1,25-34,Instagram,None,Makeup,Yes,39,1,484.4,0.0,0.11,3.0,1,0,0,0,106,4,18,2,1,1,3,1,2,1,train
CUST02220,2025-09-30,Tier 3,25-34,Instagram,Silver,Makeup,Yes,70,1,366.62,0.0,0.23,5.0,1,0,0,0,108,7,28,1,2,1,7,0,7,0,train
CUST02221,2025-09-30,Tier 3,25-34,Referral,Gold,Makeup,Yes,34,1,682.97,0.0,0.33,5.0,1,0,0,0,48,1,5,1,0,0,3,1,19,1,train
CUST02222,2025-09-30,Tier 1,18-24,Marketplace,Silver,Skin Care,No,92,1,836.55,1.0,0.06,3.0,1,1,0.0,32.9,248,7,22,2,1,1,0,0,5,1,test
CUST02223,2025-09-30,Tier 2,25-34,Instagram,Gold,Skin Care,Yes,10,1,764.96,0.0,0.02,4.0,1,0,0,0,209,19,89,5,2,3,6,1,0,0,train
CUST02224,2025-09-30,Tier 2,18-24,Organic,None,Skin Care,Yes,197,0,0,0,0,3.5,0,0,0,0,255,0,0,0,0,0,6,3,42,1,test
CUST02225,2025-09-30,Tier 1,25-34,Influencer,Silver,Baby Care,No,251,0,0,0,0,3.5,0,0,0,0,577,3,15,0,0,0,0,0,45,0,train
CUST02226,2025-09-30,Tier 1,25-34,Google Search,Gold,Hair Care,Yes,49,4,1862.57,0.0,0.385,3.75,2,1,1.0,31.7,576,5,21,1,0,0,1,0,10,0,validation
CUST02227,2025-09-30,Tier 1,25-34,Google Search,None,Hair Care,Yes,28,1,778.26,0.0,0.31,5.0,1,1,1.0,16.4,357,4,19,1,1,0,1,0,14,1,train
CUST02228,2025-09-30,Tier 2,25-34,Referral,Silver,Baby Care,Yes,87,2,1733.9,0.5,0.325,4.5,2,1,0.0,18.9,313,4,15,1,1,1,1,0,3,1,train
CUST02229,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,75,2,1770.82,0.0,0.245,1.0,2,0,0,0,533,9,42,3,1,1,4,1,19,0,test
CUST02230,2025-09-30,Tier 2,45+,Referral,None,Baby Care,Yes,24,1,388.37,0.0,0.14,2.0,1,0,0,0,204,1,3,0,0,0,0,0,4,1,train
CUST02231,2025-09-30,Tier 1,18-24,Organic,Silver,Fragrance,No,68,1,611.42,0.0,0.35,2.0,1,0,0,0,435,10,31,2,0,1,0,0,14,0,train
CUST02232,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,Yes,0,1,327.98,0.0,0.22,1.0,1,0,0,0,86,5,21,3,0,1,1,0,2,0,train
CUST02233,2025-09-30,Tier 1,18-24,Google Search,None,Hair Care,Yes,94,1,515.82,0.0,0.3,5.0,1,0,0,0,117,4,17,2,1,1,3,0,29,0,train
CUST02234,2025-09-30,Tier 2,45+,Referral,Gold,Skin Care,Yes,169,1,880.11,0.0,0.15,4.0,1,0,0,0,364,5,26,3,1,2,2,0,35,1,validation
CUST02235,2025-09-30,Tier 2,18-24,Referral,None,Baby Care,Yes,52,1,221.66,0.0,0.36,5.0,1,0,0,0,165,1,3,1,0,0,2,0,6,1,test
CUST02236,2025-09-30,Tier 3,25-34,Google Search,None,Skin Care,Yes,145,1,734.52,0.0,0.2,5.0,1,0,0,0,470,1,5,0,0,0,0,0,27,1,train
CUST02237,2025-09-30,Tier 2,25-34,Referral,Gold,Fragrance,Yes,38,2,841.55,0.0,0.27,3.5,2,0,0,0,631,10,38,2,1,1,7,2,0,0,train
CUST02238,2025-09-30,Tier 3,45+,Referral,Gold,Wellness,Yes,57,6,3352.75,0.167,0.33,4.67,3,1,1.0,35.1,468,2,6,0,1,0,4,0,4,1,train
CUST02239,2025-09-30,Tier 3,25-34,Instagram,Silver,Skin Care,No,45,1,576.85,0.0,0.27,4.0,1,0,0,0,146,5,13,1,1,0,0,0,19,1,train
CUST02240,2025-09-30,Tier 1,18-24,Google Search,None,Makeup,Yes,19,1,2577.76,0.0,0.09,3.0,1,0,0,0,353,6,29,1,0,0,0,0,4,0,train
CUST02241,2025-09-30,Tier 1,45+,Marketplace,Gold,Makeup,No,114,4,3532.06,0.0,0.147,4.0,3,0,0,0,181,0,0,0,0,0,0,0,31,1,train
CUST02242,2025-09-30,Tier 2,25-34,Google Search,None,Makeup,Yes,130,1,404.78,0.0,0.37,3.0,1,0,0,0,253,1,5,0,0,0,0,0,29,1,validation
CUST02243,2025-09-30,Tier 2,18-24,Instagram,Silver,Hair Care,No,133,2,1888.92,0.0,0.135,4.5,2,0,0,0,398,7,33,3,1,1,0,0,31,1,train
CUST02244,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,Yes,5,3,1772.31,0.0,0.247,4.33,3,0,0,0,250,5,22,1,1,0,3,1,0,0,train
CUST02245,2025-09-30,Tier 1,25-34,Google Search,Silver,Hair Care,Yes,83,2,2156.53,0.0,0.35,4.5,1,0,0,0,625,7,19,4,1,1,4,1,29,1,train
CUST02246,2025-09-30,Tier 2,18-24,Instagram,None,Fragrance,Yes,153,3,2005.87,0.0,0.307,4.0,3,0,0,0,302,6,19,3,2,2,2,1,30,1,train
CUST02247,2025-09-30,Tier 1,25-34,Google Search,None,Hair Care,No,55,1,533.22,0.0,0.3,4.0,1,0,0,0,65,0,0,0,0,0,0,0,4,0,train
CUST02248,2025-09-30,Tier 1,25-34,Referral,None,Skin Care,Yes,93,1,1245.24,0.0,0.2,5.0,1,0,0,0,119,2,6,0,0,0,3,0,17,1,test
CUST02249,2025-09-30,Tier 2,45+,Influencer,Platinum,Hair Care,Yes,75,1,502.63,0.0,0.32,3.0,1,1,1.0,50.3,390,10,56,2,2,1,8,0,28,1,train
CUST02250,2025-09-30,Tier 3,45+,Marketplace,Silver,Hair Care,Yes,15,2,878.2,1.0,0.41,4.5,2,2,1.0,29.95,545,10,56,1,0,0,6,0,18,0,test
CUST02251,2025-09-30,Tier 2,35-44,Instagram,Silver,Makeup,Yes,182,0,0,0,0,3.5,0,0,0,0,368,8,23,3,1,1,4,1,22,1,test
CUST02252,2025-09-30,Tier 1,18-24,Instagram,None,Makeup,Yes,62,1,748.51,0.0,0.3,5.0,1,0,0,0,494,1,4,0,0,0,0,0,16,1,train
CUST02253,2025-09-30,Tier 2,35-44,Instagram,Gold,Skin Care,No,67,6,4749.22,0.0,0.245,3.67,3,0,0,0,425,9,43,2,2,1,0,0,15,0,train
CUST02254,2025-09-30,Tier 3,35-44,Google Search,Silver,Fragrance,No,91,1,321.87,0.0,0.35,5.0,1,1,1.0,24.4,208,4,17,2,0,1,0,0,9,1,train
CUST02255,2025-09-30,Tier 3,18-24,Marketplace,None,Hair Care,No,15,1,485.28,0.0,0.35,5.0,1,0,0,0,35,11,32,6,3,3,0,0,0,0,train
CUST02256,2025-09-30,Tier 2,18-24,Influencer,None,Wellness,Yes,42,1,554.27,0.0,0.27,2.0,1,0,0,0,593,12,52,7,2,3,10,1,10,0,train
CUST02257,2025-09-30,Tier 1,25-34,Influencer,Silver,Baby Care,Yes,60,1,791.33,0.0,0.38,4.0,1,1,1.0,25.5,587,3,10,1,1,1,1,0,2,1,train
CUST02258,2025-09-30,Tier 3,25-34,Instagram,None,Baby Care,Yes,198,0,0,0,0,3.5,0,0,0,0,613,8,32,4,2,2,5,1,39,1,train
CUST02259,2025-09-30,Tier 3,35-44,Organic,Gold,Fragrance,Yes,42,2,917.25,0.0,0.3,4.0,2,0,0,0,169,17,79,8,4,4,6,1,8,0,train
CUST02260,2025-09-30,Tier 3,35-44,Marketplace,Silver,Skin Care,Yes,69,1,494.75,0.0,0.25,3.0,1,0,0,0,281,7,21,1,0,0,5,1,15,1,train
CUST02261,2025-09-30,Tier 1,45+,Marketplace,None,Hair Care,Yes,55,3,2248.93,0.0,0.447,3.67,3,0,0,0,341,4,15,2,0,1,2,1,17,1,train
CUST02262,2025-09-30,Tier 2,25-34,Instagram,Silver,Hair Care,No,97,2,1826.68,0.0,0.27,4.5,2,0,0,0,274,0,0,0,0,0,0,0,30,1,train
CUST02263,2025-09-30,Tier 2,25-34,Influencer,None,Skin Care,Yes,118,1,385.7,0.0,0.0,5.0,1,0,0,0,510,8,39,3,2,1,0,0,31,0,train
CUST02264,2025-09-30,Tier 3,35-44,Instagram,Gold,Skin Care,Yes,45,2,1550.17,0.5,0.205,3.5,2,1,1.0,24.1,232,3,11,2,1,1,1,0,9,0,test
CUST02265,2025-09-30,Tier 2,18-24,Instagram,Silver,Skin Care,No,31,1,280.88,0.0,0.54,4.0,1,0,0,0,111,3,11,2,1,1,0,0,0,1,validation
CUST02266,2025-09-30,Tier 2,35-44,Influencer,None,Skin Care,Yes,20,1,563.66,0.0,0.22,2.0,1,0,0,0,22,2,6,1,0,0,6,3,13,0,train
CUST02267,2025-09-30,Tier 2,25-34,Instagram,None,Baby Care,Yes,207,0,0,0,0,3.5,0,0,0,0,289,5,17,1,0,0,5,1,35,0,train
CUST02268,2025-09-30,Tier 2,45+,Google Search,Gold,Wellness,Yes,167,1,499.76,0.0,0.33,2.0,1,0,0,0,260,2,7,1,0,0,1,0,26,1,train
CUST02269,2025-09-30,Tier 2,25-34,Referral,Gold,Skin Care,No,7,4,3854.66,0.25,0.338,4.5,3,1,0.0,1.0,301,8,30,2,2,1,0,0,25,0,train
CUST02270,2025-09-30,Tier 3,25-34,Google Search,None,Skin Care,Yes,91,2,1121.39,0.0,0.125,4.5,2,0,0,0,556,14,52,2,1,1,3,1,13,0,train
CUST02271,2025-09-30,Tier 2,25-34,Referral,None,Fragrance,Yes,119,1,1102.16,0.0,0.28,4.0,1,0,0,0,362,4,16,2,1,1,4,2,27,0,train
CUST02272,2025-09-30,Tier 2,35-44,Instagram,None,Fragrance,Yes,59,3,1907.8,0.333,0.2,3.67,2,2,0.5,24.2,621,13,37,3,2,1,6,2,2,0,train
CUST02273,2025-09-30,Tier 1,25-34,Marketplace,None,Makeup,Yes,163,1,1057.96,0.0,0.26,1.0,1,0,0,0,602,8,43,1,0,1,5,1,39,1,train
CUST02274,2025-09-30,Tier 3,25-34,Marketplace,None,Skin Care,Yes,70,1,636.94,0.0,0.34,4.0,1,1,0.0,39.9,221,7,30,3,2,2,8,1,7,1,test
CUST02275,2025-09-30,Tier 3,35-44,Influencer,Silver,Hair Care,Yes,21,1,270.79,0.0,0.34,4.0,1,0,0,0,499,5,19,1,1,0,0,0,0,0,train
CUST02276,2025-09-30,Tier 2,45+,Google Search,Gold,Makeup,No,265,0,0,0,0,3.5,0,0,0,0,343,1,4,0,0,0,0,0,50,0,train
CUST02277,2025-09-30,Tier 2,45+,Influencer,None,Makeup,No,218,0,0,0,0,3.5,0,0,0,0,262,4,18,1,0,0,0,0,49,1,validation
CUST02278,2025-09-30,Tier 1,18-24,Instagram,None,Hair Care,No,116,1,217.79,0.0,0.53,5.0,1,0,0,0,257,0,0,0,0,0,0,0,28,1,train
CUST02279,2025-09-30,Tier 2,18-24,Google Search,None,Skin Care,No,21,3,2624.92,0.0,0.063,4.0,2,0,0,0,112,0,0,0,0,0,0,0,10,0,train
CUST02280,2025-09-30,Tier 3,25-34,Organic,None,Wellness,Yes,145,1,1244.85,0.0,0.43,3.0,1,0,0,0,199,8,31,4,2,1,2,1,32,1,train
CUST02281,2025-09-30,Tier 2,25-34,Instagram,None,Baby Care,Yes,120,2,1698.68,0.0,0.24,4.0,1,0,0,0,167,8,45,1,1,1,3,0,28,1,train
CUST02282,2025-09-30,Tier 3,18-24,Google Search,None,Wellness,No,7,1,300.59,0.0,0.29,5.0,1,1,1.0,41.2,64,1,6,0,0,0,0,0,10,1,train
CUST02283,2025-09-30,Tier 3,35-44,Google Search,None,Wellness,Yes,132,1,272.29,0.0,0.35,5.0,1,0,0,0,614,1,5,0,0,0,2,0,26,1,train
CUST02284,2025-09-30,Tier 1,18-24,Instagram,Platinum,Baby Care,Yes,35,3,1867.55,0.333,0.303,4.0,2,1,1.0,28.9,630,11,34,2,1,1,5,2,6,1,train
CUST02285,2025-09-30,Tier 3,45+,Marketplace,None,Makeup,Yes,19,1,903.8,0.0,0.27,2.0,1,1,0.0,18.4,137,0,0,0,0,0,3,1,31,0,train
CUST02286,2025-09-30,Tier 1,18-24,Referral,None,Hair Care,Yes,242,0,0,0,0,3.5,0,0,0,0,609,2,10,1,1,0,3,1,58,1,train
CUST02287,2025-09-30,Tier 3,25-34,Instagram,None,Skin Care,Yes,100,2,4208.86,0.0,0.19,5.0,2,0,0,0,615,0,0,0,0,0,3,1,12,0,test
