customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST02213,2025-03-03,Tier 1,35-44,Influencer,Silver,Makeup,Normal,Yes
CUST02214,2024-05-21,Tier 2,18-24,Google Search,Gold,Baby Care,Oily,Yes
CUST02215,2025-07-17,Tier 2,45+,Organic,Silver,Makeup,Sensitive,No
CUST02216,2024-05-20,Tier 3,25-34,Google Search,Silver,Hair Care,Dry,Yes
CUST02217,2025-07-22,Tier 3,35-44,Influencer,None,Skin Care,Combination,Yes
CUST02218,2024-10-03,Tier 2,25-34,Google Search,None,Makeup,Oily,Yes
CUST02219,2025-06-16,Tier 1,25-34,Instagram,None,Makeup,Dry,Yes
CUST02220,2025-06-14,Tier 3,25-34,Instagram,Silver,Makeup,Normal,Yes
CUST02221,2025-08-13,Tier 3,25-34,Referral,Gold,Makeup,Normal,Yes
CUST02222,2025-01-25,Tier 1,18-24,Marketplace,Silver,Skin Care,Combination,No
CUST02223,2025-03-05,Tier 2,25-34,Instagram,Gold,Skin Care,Normal,Yes
CUST02224,2025-01-18,Tier 2,18-24,Organic,None,Skin Care,Sensitive,Yes
CUST02225,2024-03-02,Tier 1,25-34,Influencer,Silver,Baby Care,NA,No
CUST02226,2024-03-03,Tier 1,25-34,Google Search,Gold,Hair Care,NA,Yes
CUST02227,2024-10-08,Tier 1,25-34,Google Search,None,Hair Care,Dry,Yes
CUST02228,2024-11-21,Tier 2,25-34,Referral,Silver,Baby Care,Oily,Yes
CUST02229,2024-04-15,Tier 2,25-34,Marketplace,Silver,Skin Care,NA,Yes
CUST02230,2025-03-10,Tier 2,45+,Referral,None,Baby Care,Combination,Yes
CUST02231,2024-07-22,Tier 1,18-24,Organic,Silver,Fragrance,Sensitive,No
CUST02232,2025-07-06,Tier 1,18-24,Google Search,Silver,Baby Care,Dry,Yes
CUST02233,2025-06-05,Tier 1,18-24,Google Search,None,Hair Care,NA,Yes
CUST02234,2024-10-01,Tier 2,45+,Referral,Gold,Skin Care,Dry,Yes
CUST02235,2025-04-18,Tier 2,18-24,Referral,None,Baby Care,Sensitive,Yes
CUST02236,2024-06-17,Tier 3,25-34,Google Search,None,Skin Care,Dry,Yes
CUST02237,2024-01-08,Tier 2,25-34,Referral,Gold,Fragrance,NA,Yes
CUST02238,2024-06-19,Tier 3,45+,Referral,Gold,Wellness,Oily,Yes
CUST02239,2025-05-07,Tier 3,25-34,Instagram,Silver,Skin Care,Combination,No
CUST02240,2024-10-12,Tier 1,18-24,Google Search,None,Makeup,Oily,Yes
CUST02241,2025-04-02,Tier 1,45+,Marketplace,Gold,Makeup,Combination,No
CUST02242,2025-01-20,Tier 2,25-34,Google Search,None,Makeup,Combination,Yes
CUST02243,2024-08-28,Tier 2,18-24,Instagram,Silver,Hair Care,Dry,No
CUST02244,2025-01-23,Tier 1,35-44,Organic,Silver,Wellness,Dry,Yes
CUST02245,2024-01-14,Tier 1,25-34,Google Search,Silver,Hair Care,Oily,Yes
CUST02246,2024-12-02,Tier 2,18-24,Instagram,None,Fragrance,Dry,Yes
CUST02247,2025-07-27,Tier 1,25-34,Google Search,None,Hair Care,Combination,No
CUST02248,2025-06-03,Tier 1,25-34,Referral,None,Skin Care,Sensitive,Yes
CUST02249,2024-09-05,Tier 2,45+,Influencer,Platinum,Hair Care,Sensitive,Yes
CUST02250,2024-04-03,Tier 3,45+,Marketplace,Silver,Hair Care,Sensitive,Yes
CUST02251,2024-09-27,Tier 2,35-44,Instagram,Silver,Makeup,Sensitive,Yes
CUST02252,2024-05-24,Tier 1,18-24,Instagram,None,Makeup,Oily,Yes
CUST02253,2024-08-01,Tier 2,35-44,Instagram,Gold,Skin Care,Oily,No
CUST02254,2025-03-06,Tier 3,35-44,Google Search,Silver,Fragrance,Dry,No
CUST02255,2025-08-26,Tier 3,18-24,Marketplace,None,Hair Care,Oily,No
CUST02256,2024-02-15,Tier 2,18-24,Influencer,None,Wellness,Oily,Yes
CUST02257,2024-02-21,Tier 1,25-34,Influencer,Silver,Baby Care,Combination,Yes
CUST02258,2024-01-26,Tier 3,25-34,Instagram,None,Baby Care,Normal,Yes
CUST02259,2025-04-14,Tier 3,35-44,Organic,Gold,Fragrance,NA,Yes
CUST02260,2024-12-23,Tier 3,35-44,Marketplace,Silver,Skin Care,Normal,Yes
CUST02261,2024-10-24,Tier 1,45+,Marketplace,None,Hair Care,NA,Yes
CUST02262,2024-12-30,Tier 2,25-34,Instagram,Silver,Hair Care,NA,No
CUST02263,2024-05-08,Tier 2,25-34,Influencer,None,Skin Care,Normal,Yes
CUST02264,2025-02-10,Tier 3,35-44,Instagram,Gold,Skin Care,Dry,Yes
CUST02265,2025-06-11,Tier 2,18-24,Instagram,Silver,Skin Care,Combination,No
CUST02266,2025-09-08,Tier 2,35-44,Influencer,None,Skin Care,Normal,Yes
CUST02267,2024-12-15,Tier 2,25-34,Instagram,None,Baby Care,Combination,Yes
CUST02268,2025-01-13,Tier 2,45+,Google Search,Gold,Wellness,Sensitive,Yes
CUST02269,2024-12-03,Tier 2,25-34,Referral,Gold,Skin Care,Sensitive,No
CUST02270,2024-03-23,Tier 3,25-34,Google Search,None,Skin Care,NA,Yes
CUST02271,2024-10-03,Tier 2,25-34,Referral,None,Fragrance,Combination,Yes
CUST02272,2024-01-18,Tier 2,35-44,Instagram,None,Fragrance,Sensitive,Yes
CUST02273,2024-02-06,Tier 1,25-34,Marketplace,None,Makeup,Normal,Yes
CUST02274,2025-02-21,Tier 3,25-34,Marketplace,None,Skin Care,Oily,Yes
CUST02275,2024-05-19,Tier 3,35-44,Influencer,Silver,Hair Care,Sensitive,Yes
CUST02276,2024-10-22,Tier 2,45+,Google Search,Gold,Makeup,NA,No
CUST02277,2025-01-11,Tier 2,45+,Influencer,None,Makeup,Normal,No
CUST02278,2025-01-16,Tier 1,18-24,Instagram,None,Hair Care,Normal,No
CUST02279,2025-06-10,Tier 2,18-24,Google Search,None,Skin Care,NA,No
CUST02280,2025-03-15,Tier 3,25-34,Organic,None,Wellness,Sensitive,Yes
CUST02281,2025-04-16,Tier 2,25-34,Instagram,None,Baby Care,Dry,Yes
CUST02282,2025-07-28,Tier 3,18-24,Google Search,None,Wellness,Combination,No
CUST02283,2024-01-25,Tier 3,35-44,Google Search,None,Wellness,Oily,Yes
CUST02284,2024-01-09,Tier 1,18-24,Instagram,Platinum,Baby Care,Dry,Yes
CUST02285,2025-05-16,Tier 3,45+,Marketplace,None,Makeup,Sensitive,Yes
CUST02286,2024-01-30,Tier 1,18-24,Referral,None,Hair Care,NA,Yes
CUST02287,2024-01-24,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST02288,2024-08-26,Tier 2,35-44,Marketplace,Gold,Hair Care,Oily,No
CUST02289,2024-12-27,Tier 1,25-34,Organic,None,Skin Care,Combination,No
CUST02290,2024-07-06,Tier 1,35-44,Marketplace,None,Hair Care,Normal,Yes
CUST02291,2024-03-23,Tier 2,25-34,Influencer,Silver,Fragrance,NA,Yes
CUST02292,2024-11-07,Tier 1,25-34,Marketplace,None,Hair Care,Oily,No
CUST02293,2024-04-20,Tier 1,25-34,Referral,None,Wellness,Dry,No
CUST02294,2025-03-09,Tier 2,35-44,Marketplace,Silver,Skin Care,Oily,Yes
CUST02295,2025-06-07,Tier 2,45+,Google Search,None,Baby Care,Oily,Yes
CUST02296,2024-01-21,Tier 1,35-44,Marketplace,None,Skin Care,NA,Yes
CUST02297,2025-08-27,Tier 3,25-34,Instagram,Silver,Makeup,Combination,Yes
CUST02298,2024-08-08,Tier 1,25-34,Organic,Gold,Baby Care,Oily,Yes
CUST02299,2024-06-04,Tier 1,18-24,Organic,None,Hair Care,NA,Yes
CUST02300,2024-09-18,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST02301,2024-10-19,Tier 1,25-34,Instagram,Gold,Skin Care,Sensitive,Yes
CUST02302,2024-03-27,Tier 2,35-44,Organic,Silver,Baby Care,Combination,Yes
CUST02303,2025-08-21,Tier 2,18-24,Referral,None,Wellness,Sensitive,No
CUST02304,2024-04-24,Tier 1,35-44,Marketplace,Silver,Makeup,Combination,Yes
CUST02305,2024-09-09,Tier 3,25-34,Organic,None,Makeup,Combination,No
CUST02306,2025-06-10,Tier 2,35-44,Referral,None,Fragrance,NA,Yes
CUST02307,2024-09-17,Tier 1,25-34,Organic,None,Skin Care,NA,Yes
CUST02308,2024-02-05,Tier 2,35-44,Google Search,None,Skin Care,Normal,Yes
CUST02309,2024-02-18,Tier 2,25-34,Marketplace,None,Hair Care,NA,Yes
CUST02310,2024-05-29,Tier 2,25-34,Referral,None,Fragrance,Normal,Yes
CUST02311,2024-11-17,Tier 1,18-24,Google Search,None,Hair Care,Dry,Yes
CUST02312,2024-08-29,Tier 2,18-24,Marketplace,Silver,Skin Care,NA,Yes
CUST02313,2025-03-01,Tier 1,35-44,Referral,Silver,Skin Care,NA,Yes
CUST02314,2025-06-06,Tier 1,25-34,Referral,None,Skin Care,Oily,Yes
CUST02315,2024-02-21,Tier 3,45+,Referral,None,Skin Care,Sensitive,No
CUST02316,2025-09-13,Tier 1,25-34,Referral,None,Skin Care,Oily,No
CUST02317,2024-11-07,Tier 3,25-34,Referral,None,Baby Care,Sensitive,Yes
CUST02318,2025-05-25,Tier 2,18-24,Marketplace,Silver,Makeup,NA,Yes
CUST02319,2025-08-21,Tier 1,25-34,Marketplace,Silver,Hair Care,Combination,Yes
CUST02320,2025-04-14,Tier 2,18-24,Organic,None,Skin Care,Oily,Yes
CUST02321,2024-10-22,Tier 3,35-44,Google Search,Silver,Fragrance,Dry,Yes
CUST02322,2024-04-23,Tier 2,18-24,Organic,Silver,Skin Care,NA,Yes
CUST02323,2025-02-10,Tier 2,45+,Instagram,Gold,Skin Care,Oily,No
CUST02324,2025-01-31,Tier 3,25-34,Influencer,None,Baby Care,Dry,Yes
CUST02325,2024-08-21,Tier 1,25-34,Organic,Silver,Baby Care,Dry,No
CUST02326,2025-08-31,Tier 2,18-24,Referral,None,Hair Care,Dry,Yes
CUST02327,2024-05-28,Tier 1,25-34,Referral,None,Skin Care,Combination,Yes
CUST02328,2025-08-20,Tier 3,35-44,Marketplace,Gold,Hair Care,NA,Yes
CUST02329,2024-09-15,Tier 2,35-44,Google Search,Silver,Baby Care,Oily,Yes
CUST02330,2024-04-23,Tier 3,25-34,Organic,Platinum,Hair Care,NA,Yes
CUST02331,2024-01-10,Tier 2,25-34,Marketplace,Silver,Wellness,NA,Yes
CUST02332,2024-04-06,Tier 2,18-24,Influencer,Gold,Hair Care,Dry,No
CUST02333,2025-09-15,Tier 2,25-34,Referral,None,Baby Care,Dry,Yes
CUST02334,2025-08-22,Tier 2,18-24,Influencer,Silver,Skin Care,Dry,Yes
CUST02335,2024-12-22,Tier 2,18-24,Instagram,None,Fragrance,NA,Yes
CUST02336,2025-04-26,Tier 2,25-34,Google Search,None,Fragrance,Sensitive,Yes
CUST02337,2025-09-07,Tier 1,25-34,Referral,None,Skin Care,NA,Yes
CUST02338,2025-08-23,Tier 3,25-34,Instagram,Gold,Wellness,Dry,Yes
CUST02339,2024-12-16,Tier 3,18-24,Instagram,Silver,Makeup,Sensitive,Yes
CUST02340,2024-09-17,Tier 3,35-44,Organic,Gold,Skin Care,NA,No
CUST02341,2025-07-09,Tier 2,25-34,Google Search,None,Fragrance,NA,No
CUST02342,2024-08-10,Tier 2,35-44,Instagram,Silver,Hair Care,Combination,Yes
CUST02343,2025-08-24,Tier 2,25-34,Google Search,Silver,Baby Care,Dry,Yes
CUST02344,2025-09-11,Tier 2,35-44,Referral,Silver,Fragrance,Sensitive,Yes
CUST02345,2024-03-06,Tier 1,18-24,Influencer,None,Wellness,Combination,Yes
CUST02346,2024-10-27,Tier 2,45+,Instagram,None,Skin Care,Dry,No
CUST02347,2024-08-23,Tier 1,35-44,Marketplace,None,Makeup,Combination,Yes
CUST02348,2024-11-13,Tier 1,25-34,Organic,None,Fragrance,Dry,Yes
CUST02349,2025-01-11,Tier 2,18-24,Referral,None,Fragrance,Oily,Yes
CUST02350,2024-12-10,Tier 1,25-34,Marketplace,None,Skin Care,Combination,Yes
CUST02351,2024-07-16,Tier 1,25-34,Organic,None,Fragrance,Oily,Yes
CUST02352,2025-01-29,Tier 2,35-44,Organic,None,Baby Care,Sensitive,Yes
CUST02353,2024-06-28,Tier 3,18-24,Google Search,None,Hair Care,Normal,Yes
CUST02354,2025-08-06,Tier 1,25-34,Google Search,None,Skin Care,Oily,Yes
CUST02355,2024-01-17,Tier 3,35-44,Organic,None,Skin Care,NA,No
CUST02356,2025-06-08,Tier 1,35-44,Instagram,Silver,Makeup,Normal,Yes
CUST02357,2024-04-14,Tier 2,45+,Google Search,Gold,Skin Care,Oily,Yes
CUST02358,2024-10-18,Tier 2,25-34,Google Search,Silver,Skin Care,Sensitive,Yes
CUST02359,2024-01-23,Tier 1,25-34,Influencer,Gold,Baby Care,Normal,No
CUST02360,2025-05-06,Tier 3,35-44,Google Search,None,Wellness,Combination,Yes
CUST02361,2025-04-26,Tier 1,25-34,Referral,Silver,Baby Care,Oily,Yes
CUST02362,2025-07-17,Tier 2,25-34,Influencer,Platinum,Makeup,Normal,Yes
CUST02363,2025-04-05,Tier 2,25-34,Google Search,None,Makeup,Combination,Yes
CUST02364,2025-03-19,Tier 1,25-34,Google Search,None,Skin Care,Oily,No
CUST02365,2025-04-03,Tier 1,18-24,Organic,None,Makeup,Oily,Yes
CUST02366,2024-01-21,Tier 1,35-44,Marketplace,None,Fragrance,NA,Yes
CUST02367,2025-03-21,Tier 1,25-34,Organic,Platinum,Skin Care,Oily,Yes
CUST02368,2024-08-22,Tier 1,25-34,Instagram,Silver,Wellness,Dry,No
CUST02369,2025-08-24,Tier 1,18-24,Referral,None,Skin Care,Dry,Yes
CUST02370,2024-11-27,Tier 3,35-44,Referral,None,Hair Care,Sensitive,Yes
CUST02371,2024-09-12,Tier 1,25-34,Google Search,Silver,Fragrance,Oily,Yes
CUST02372,2024-03-27,Tier 1,18-24,Organic,None,Baby Care,Normal,Yes
CUST02373,2024-10-28,Tier 2,25-34,Google Search,Gold,Wellness,Combination,Yes
CUST02374,2024-08-09,Tier 1,25-34,Instagram,None,Hair Care,Sensitive,Yes
CUST02375,2025-06-04,Tier 1,35-44,Marketplace,None,Skin Care,Oily,Yes
CUST02376,2025-03-07,Tier 2,18-24,Marketplace,None,Fragrance,Oily,No
CUST02377,2025-03-14,Tier 1,18-24,Instagram,None,Hair Care,Normal,Yes
CUST02378,2025-09-11,Tier 2,25-34,Organic,Platinum,Fragrance,Normal,Yes
CUST02379,2025-05-29,Tier 1,35-44,Google Search,None,Makeup,Sensitive,No
CUST02380,2025-05-02,Tier 1,25-34,Referral,None,Fragrance,Oily,No
CUST02381,2025-09-03,Tier 1,25-34,Instagram,None,Hair Care,Dry,Yes
CUST02382,2024-02-03,Tier 1,25-34,Organic,Silver,Makeup,Sensitive,Yes
CUST02383,2024-09-26,Tier 2,25-34,Influencer,None,Baby Care,Sensitive,Yes
CUST02384,2024-05-13,Tier 2,45+,Instagram,Silver,Wellness,Oily,No
CUST02385,2025-08-07,Tier 1,35-44,Marketplace,Silver,Baby Care,NA,Yes
CUST02386,2025-09-04,Tier 2,25-34,Google Search,None,Skin Care,Normal,Yes
CUST02387,2025-04-03,Tier 1,35-44,Referral,None,Hair Care,Combination,Yes
CUST02388,2025-06-07,Tier 1,25-34,Marketplace,Silver,Hair Care,NA,Yes
CUST02389,2024-01-17,Tier 2,35-44,Google Search,None,Baby Care,Sensitive,Yes
CUST02390,2024-08-26,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,No
CUST02391,2025-07-01,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST02392,2024-09-06,Tier 2,18-24,Instagram,None,Makeup,Sensitive,Yes
CUST02393,2024-01-03,Tier 2,18-24,Google Search,None,Fragrance,NA,Yes
CUST02394,2024-08-19,Tier 3,35-44,Referral,Silver,Makeup,Combination,Yes
CUST02395,2024-04-07,Tier 3,18-24,Influencer,None,Makeup,Oily,Yes
CUST02396,2025-03-04,Tier 2,35-44,Instagram,None,Baby Care,Normal,No
CUST02397,2025-07-17,Tier 1,25-34,Marketplace,Silver,Fragrance,Normal,Yes
CUST02398,2024-06-23,Tier 2,45+,Google Search,None,Hair Care,Oily,Yes
CUST02399,2024-07-29,Tier 1,45+,Instagram,None,Wellness,Oily,Yes
CUST02400,2024-07-19,Tier 1,45+,Google Search,None,Skin Care,NA,Yes
